client_id,age,job,marital,education,credit_default,mortgage
13062,28,services,married,high_school,False,True
13063,34,technician,single,university_degree,False,False
13064,28,services,married,high_school,False,True
13065,27,self-employed,single,professional_course,False,True
13066,30,blue-collar,married,basic_6y,False,True
13067,28,services,married,high_school,False,False
13068,28,technician,single,professional_course,False,True
13069,24,technician,married,,False,True
13070,24,student,single,high_school,False,False
13071,33,admin_,single,high_school,False,False
13072,48,technician,married,professional_course,False,True
13073,26,blue-collar,married,basic_9y,False,True
13074,26,technician,single,professional_course,False,False
13075,50,entrepreneur,married,,False,True
13076,24,student,single,high_school,False,False
13077,25,blue-collar,single,basic_4y,False,False
13078,35,services,single,high_school,False,False
13079,54,admin_,married,high_school,False,True
13080,35,services,single,high_school,False,False
13081,35,services,single,high_school,False,False
13082,42,technician,divorced,basic_9y,False,True
13083,56,unemployed,divorced,professional_course,False,True
13084,24,student,single,high_school,False,False
13085,55,technician,divorced,professional_course,False,False
13086,33,admin_,married,university_degree,False,True
13087,32,entrepreneur,married,basic_9y,False,True
13088,31,admin_,single,professional_course,False,False
13089,25,services,married,high_school,False,False
13090,29,technician,single,university_degree,False,False
13091,52,admin_,divorced,university_degree,False,False
13092,32,admin_,married,basic_9y,False,False
13093,32,management,married,university_degree,False,True
13094,32,blue-collar,single,basic_4y,False,False
13095,29,admin_,single,basic_9y,False,False
13096,39,admin_,married,university_degree,False,True
13097,30,technician,single,professional_course,False,True
13098,37,admin_,married,university_degree,False,True
13099,29,admin_,single,high_school,False,True
13100,29,admin_,single,high_school,False,False
13101,45,technician,married,professional_course,False,True
13102,34,blue-collar,married,basic_9y,False,True
13103,38,blue-collar,married,,False,True
13104,33,admin_,married,high_school,False,True
13105,34,blue-collar,married,basic_9y,False,True
13106,35,self-employed,single,university_degree,False,False
13107,33,admin_,married,high_school,False,False
13108,45,technician,married,professional_course,False,False
13109,59,retired,divorced,university_degree,False,False
13110,45,technician,divorced,basic_9y,False,False
13111,52,retired,married,professional_course,False,True
13112,38,blue-collar,married,,False,False
13113,42,entrepreneur,married,basic_9y,False,True
13114,28,technician,divorced,university_degree,False,True
13115,28,technician,divorced,university_degree,False,False
13116,28,technician,divorced,university_degree,False,False
13117,54,services,married,high_school,False,False
13118,54,services,married,high_school,False,False
13119,37,management,single,university_degree,False,True
13120,29,admin_,single,high_school,False,True
13121,35,management,married,university_degree,False,False
13122,40,blue-collar,divorced,basic_9y,False,True
13123,25,admin_,married,high_school,False,False
13124,57,retired,married,basic_4y,False,True
13125,32,services,single,high_school,False,True
13126,34,admin_,single,university_degree,False,True
13127,25,technician,single,university_degree,False,True
13128,25,blue-collar,married,basic_9y,False,True
13129,53,admin_,married,university_degree,False,False
13130,53,admin_,married,university_degree,False,True
13131,31,services,married,basic_9y,False,True
13132,40,technician,married,professional_course,False,True
13133,57,blue-collar,married,basic_6y,False,True
13134,31,services,married,basic_9y,False,False
13135,29,blue-collar,married,high_school,False,True
13136,30,technician,single,university_degree,False,True
13137,35,self-employed,single,university_degree,False,True
13138,53,admin_,married,university_degree,False,True
13139,43,housemaid,married,basic_4y,False,True
13140,51,blue-collar,married,basic_4y,False,True
13141,43,housemaid,married,basic_4y,False,True
13142,43,housemaid,married,basic_4y,False,False
13143,33,services,married,basic_9y,False,True
13144,43,housemaid,married,basic_4y,False,True
13145,43,housemaid,married,basic_4y,False,True
13146,43,housemaid,married,basic_4y,False,True
13147,44,blue-collar,married,basic_4y,False,True
13148,31,admin_,single,high_school,False,False
13149,43,housemaid,married,basic_4y,False,False
13150,48,blue-collar,married,basic_4y,False,True
13151,43,housemaid,married,basic_4y,False,True
13152,48,blue-collar,married,basic_4y,False,True
13153,51,management,married,university_degree,False,True
13154,36,admin_,divorced,high_school,False,True
13155,33,self-employed,married,university_degree,False,True
13156,36,admin_,married,university_degree,False,True
13157,51,management,married,university_degree,False,True
13158,51,management,married,university_degree,False,True
13159,35,management,married,university_degree,False,False
13160,43,housemaid,married,basic_4y,False,False
13161,51,management,married,university_degree,False,True
13162,52,blue-collar,divorced,basic_9y,False,True
13163,51,management,married,university_degree,False,False
13164,24,services,single,professional_course,False,True
13165,34,blue-collar,married,basic_9y,False,False
13166,51,management,married,university_degree,False,False
13167,24,services,single,professional_course,False,True
13168,36,admin_,married,university_degree,False,False
13169,24,services,single,professional_course,False,True
13170,24,services,single,professional_course,False,True
13171,48,blue-collar,married,basic_4y,False,False
13172,24,services,single,professional_course,False,True
13173,27,unemployed,married,basic_6y,False,True
13174,27,unemployed,married,basic_6y,False,False
13175,28,services,single,high_school,False,True
13176,36,admin_,married,university_degree,False,True
13177,34,technician,married,professional_course,False,True
13178,34,blue-collar,married,basic_9y,False,True
13179,41,technician,single,university_degree,False,True
13180,43,blue-collar,married,basic_6y,False,False
13181,30,admin_,married,high_school,False,True
13182,34,admin_,single,high_school,False,True
13183,34,admin_,single,high_school,False,False
13184,34,admin_,single,high_school,False,True
13185,31,technician,married,professional_course,False,True
13186,42,technician,married,high_school,False,True
13187,48,entrepreneur,married,university_degree,False,True
13188,34,blue-collar,married,basic_9y,False,True
13189,24,blue-collar,married,basic_9y,False,False
13190,26,services,single,high_school,False,False
13191,54,management,married,university_degree,False,True
13192,59,blue-collar,divorced,basic_9y,False,False
13193,36,blue-collar,married,basic_6y,False,True
13194,27,admin_,single,university_degree,False,False
13195,51,technician,married,university_degree,False,True
13196,36,blue-collar,married,basic_6y,False,False
13197,40,blue-collar,divorced,basic_9y,False,True
13198,51,technician,married,university_degree,False,True
13199,27,admin_,single,university_degree,False,True
13200,51,technician,married,university_degree,False,True
13201,27,admin_,single,university_degree,False,False
13202,32,blue-collar,married,basic_4y,False,True
13203,32,blue-collar,married,basic_4y,False,False
13204,32,blue-collar,married,basic_4y,False,True
13205,33,services,married,basic_9y,False,True
13206,28,services,single,high_school,False,True
13207,32,blue-collar,married,basic_4y,False,False
13208,31,management,single,university_degree,False,True
13209,39,entrepreneur,divorced,basic_4y,False,False
13210,49,blue-collar,married,basic_4y,False,True
13211,44,unemployed,married,basic_9y,False,False
13212,40,admin_,married,professional_course,False,False
13213,30,blue-collar,married,high_school,False,True
13214,30,blue-collar,married,high_school,False,False
13215,31,admin_,married,university_degree,False,False
13216,36,admin_,married,university_degree,False,True
13217,31,management,single,university_degree,False,False
13218,32,blue-collar,married,basic_4y,False,False
13219,31,technician,divorced,professional_course,False,False
13220,31,technician,divorced,professional_course,False,False
13221,24,blue-collar,single,basic_4y,False,False
13222,44,unemployed,married,basic_9y,False,False
13223,31,technician,divorced,professional_course,False,True
13224,31,technician,divorced,professional_course,False,True
13225,28,technician,married,university_degree,False,True
13226,44,unemployed,married,basic_9y,False,True
13227,31,blue-collar,married,basic_9y,False,True
13228,28,technician,married,university_degree,False,True
13229,37,technician,single,professional_course,False,False
13230,26,blue-collar,single,basic_4y,False,True
13231,34,blue-collar,married,basic_6y,False,False
13232,55,admin_,divorced,high_school,False,False
13233,55,admin_,divorced,high_school,False,True
13234,32,technician,married,university_degree,False,True
13235,45,blue-collar,divorced,basic_4y,False,False
13236,45,blue-collar,divorced,basic_4y,False,True
13237,43,admin_,married,university_degree,False,True
13238,33,admin_,married,high_school,False,True
13239,52,retired,married,professional_course,False,True
13240,45,blue-collar,divorced,basic_4y,False,True
13241,28,blue-collar,single,professional_course,False,True
13242,23,blue-collar,married,basic_9y,False,True
13243,37,blue-collar,single,basic_4y,False,True
13244,52,blue-collar,divorced,basic_9y,False,True
13245,33,admin_,single,university_degree,False,True
13246,44,technician,married,high_school,False,False
13247,44,technician,married,high_school,False,True
13248,52,management,married,professional_course,False,False
13249,26,technician,married,university_degree,False,True
13250,36,admin_,divorced,high_school,False,True
13251,26,blue-collar,married,basic_9y,False,False
13252,34,admin_,single,university_degree,False,True
13253,49,blue-collar,single,basic_4y,False,False
13254,34,admin_,single,university_degree,False,True
13255,46,housemaid,married,basic_4y,False,False
13256,41,blue-collar,married,basic_4y,False,True
13257,42,blue-collar,married,basic_9y,False,True
13258,51,admin_,married,university_degree,False,True
13259,29,technician,married,professional_course,False,True
13260,40,blue-collar,married,basic_4y,False,False
13261,47,blue-collar,married,basic_4y,False,False
13262,31,blue-collar,married,basic_9y,False,True
13263,31,blue-collar,married,basic_9y,False,False
13264,31,housemaid,married,basic_9y,False,True
13265,50,admin_,single,high_school,False,True
13266,25,blue-collar,single,basic_9y,False,True
13267,26,admin_,married,high_school,False,True
13268,22,student,single,high_school,False,False
13269,31,blue-collar,married,basic_9y,False,True
13270,32,technician,single,university_degree,False,False
13271,31,admin_,single,high_school,False,False
13272,43,admin_,married,university_degree,False,True
13273,41,blue-collar,single,basic_4y,False,False
13274,40,unemployed,married,university_degree,False,True
13275,40,unemployed,married,university_degree,False,True
13276,31,blue-collar,married,basic_9y,False,True
13277,36,admin_,divorced,university_degree,False,True
13278,55,retired,married,basic_9y,False,False
13279,44,admin_,married,high_school,False,True
13280,23,unemployed,single,university_degree,False,True
13281,26,blue-collar,single,basic_9y,False,False
13282,44,admin_,married,high_school,False,True
13283,29,services,divorced,high_school,False,True
13284,25,housemaid,single,high_school,False,False
13285,54,management,married,university_degree,False,False
13286,26,admin_,single,high_school,False,True
13287,52,services,married,high_school,False,False
13288,29,technician,married,professional_course,False,True
13289,50,admin_,single,high_school,False,True
13290,32,admin_,single,university_degree,False,False
13291,32,admin_,divorced,high_school,False,False
13292,29,services,divorced,high_school,False,True
13293,44,admin_,married,high_school,False,False
13294,24,services,single,high_school,False,True
13295,28,entrepreneur,married,university_degree,False,False
13296,28,entrepreneur,married,university_degree,False,False
13297,39,technician,married,professional_course,False,True
13298,39,services,married,basic_9y,False,False
13299,32,technician,single,university_degree,False,True
13300,40,admin_,married,high_school,False,False
13301,27,blue-collar,married,basic_4y,False,True
13302,36,technician,married,professional_course,False,True
13303,31,admin_,single,high_school,False,False
13304,51,management,married,university_degree,False,True
13305,29,admin_,married,university_degree,False,True
13306,33,admin_,single,university_degree,False,True
13307,28,technician,single,university_degree,False,False
13308,41,self-employed,married,basic_4y,False,False
13309,29,admin_,married,university_degree,False,True
13310,35,management,married,university_degree,False,False
13311,26,services,married,high_school,False,False
13312,51,housemaid,married,basic_4y,False,False
13313,30,blue-collar,married,basic_9y,False,False
13314,25,blue-collar,married,basic_9y,False,False
13315,30,blue-collar,married,basic_9y,False,True
13316,28,services,married,high_school,False,True
13317,37,blue-collar,married,basic_6y,False,False
13318,55,management,divorced,basic_6y,False,True
13319,37,blue-collar,married,basic_6y,False,True
13320,37,blue-collar,married,basic_6y,False,False
13321,28,blue-collar,married,basic_4y,False,False
13322,39,technician,married,professional_course,False,True
13323,44,housemaid,married,basic_4y,False,True
13324,45,self-employed,married,basic_9y,False,True
13325,28,services,single,university_degree,False,True
13326,34,technician,married,professional_course,False,True
13327,45,self-employed,married,basic_9y,False,True
13328,30,admin_,married,university_degree,False,True
13329,39,technician,married,professional_course,False,True
13330,56,blue-collar,married,professional_course,False,True
13331,26,blue-collar,single,basic_9y,False,True
13332,37,entrepreneur,divorced,university_degree,False,True
13333,34,blue-collar,single,high_school,False,False
13334,37,entrepreneur,divorced,university_degree,False,False
13335,29,management,single,high_school,False,True
13336,27,admin_,married,university_degree,False,False
13337,26,management,single,university_degree,False,True
13338,30,blue-collar,married,basic_9y,False,True
13339,32,admin_,single,high_school,False,True
13340,45,technician,married,professional_course,False,True
13341,39,admin_,divorced,high_school,False,True
13342,29,admin_,single,high_school,False,True
13343,30,blue-collar,married,basic_9y,False,False
13344,39,housemaid,married,basic_4y,False,False
13345,39,housemaid,married,basic_4y,False,False
13346,33,services,married,high_school,False,True
13347,45,blue-collar,divorced,professional_course,False,False
13348,45,blue-collar,divorced,professional_course,False,True
13349,34,self-employed,single,university_degree,False,True
13350,26,services,single,university_degree,False,True
13351,35,technician,single,high_school,False,True
13352,39,services,married,basic_6y,False,True
13353,52,housemaid,married,basic_4y,False,False
13354,25,services,single,high_school,False,False
13355,36,admin_,divorced,high_school,False,True
13356,39,admin_,married,basic_9y,False,False
13357,36,admin_,married,university_degree,False,True
13358,39,admin_,married,basic_9y,False,False
13359,39,entrepreneur,divorced,basic_4y,False,True
13360,49,services,married,high_school,False,False
13361,41,admin_,divorced,high_school,False,False
13362,24,technician,single,professional_course,False,True
13363,29,technician,married,professional_course,False,False
13364,60,unknown,married,basic_4y,False,True
13365,42,blue-collar,married,basic_6y,False,True
13366,42,unemployed,married,high_school,False,False
13367,40,services,married,high_school,False,False
13368,34,blue-collar,married,basic_4y,False,True
13369,38,blue-collar,single,university_degree,False,False
13370,29,entrepreneur,married,professional_course,False,False
13371,38,blue-collar,single,university_degree,False,True
13372,34,blue-collar,married,basic_4y,False,False
13373,28,technician,single,university_degree,False,True
13374,33,admin_,single,university_degree,False,True
13375,36,blue-collar,married,high_school,False,True
13376,32,self-employed,single,university_degree,False,False
13377,34,management,married,university_degree,False,False
13378,29,services,single,high_school,False,True
13379,38,services,married,high_school,False,False
13380,57,blue-collar,married,basic_9y,False,False
13381,27,blue-collar,single,basic_9y,False,True
13382,57,blue-collar,married,basic_9y,False,True
13383,57,blue-collar,married,basic_9y,False,True
13384,57,housemaid,married,university_degree,False,True
13385,21,blue-collar,single,basic_9y,False,False
13386,21,blue-collar,single,basic_9y,False,False
13387,21,blue-collar,single,basic_9y,False,False
13388,57,housemaid,married,university_degree,False,False
13389,30,admin_,married,university_degree,False,False
13390,34,blue-collar,married,basic_4y,False,True
13391,27,technician,single,university_degree,False,True
13392,40,blue-collar,married,basic_6y,False,True
13393,34,blue-collar,single,basic_9y,False,False
13394,27,blue-collar,single,basic_4y,False,True
13395,30,technician,single,university_degree,False,False
13396,53,admin_,divorced,university_degree,False,True
13397,33,blue-collar,married,basic_6y,False,False
13398,60,blue-collar,married,basic_4y,False,False
13399,33,blue-collar,married,basic_6y,False,False
13400,60,blue-collar,married,basic_4y,False,False
13401,40,blue-collar,married,basic_4y,False,True
13402,39,technician,single,high_school,False,True
13403,34,admin_,married,high_school,False,True
13404,34,admin_,married,high_school,False,False
13405,34,admin_,married,high_school,False,False
13406,34,admin_,married,high_school,False,True
13407,20,admin_,single,high_school,False,False
13408,57,blue-collar,married,basic_4y,False,True
13409,34,admin_,married,high_school,False,False
13410,41,unemployed,single,high_school,False,False
13411,24,management,married,university_degree,False,False
13412,41,unemployed,single,high_school,False,True
13413,27,unemployed,married,basic_6y,False,False
13414,28,admin_,single,university_degree,False,True
13415,25,technician,married,university_degree,False,False
13416,34,admin_,married,university_degree,False,False
13417,27,blue-collar,single,basic_4y,False,True
13418,29,technician,married,professional_course,False,False
13419,32,admin_,married,university_degree,False,False
13420,46,technician,married,university_degree,False,False
13421,39,technician,married,professional_course,False,True
13422,46,technician,married,university_degree,False,False
13423,52,retired,married,basic_9y,False,False
13424,27,technician,divorced,professional_course,False,True
13425,28,blue-collar,single,basic_9y,False,False
13426,27,technician,single,university_degree,False,True
13427,33,admin_,married,high_school,False,False
13428,40,blue-collar,divorced,basic_9y,False,False
13429,27,technician,single,high_school,False,False
13430,57,entrepreneur,married,university_degree,False,False
13431,58,retired,married,basic_4y,False,False
13432,36,services,single,high_school,False,False
13433,32,admin_,single,university_degree,False,False
13434,33,technician,married,university_degree,False,False
13435,51,blue-collar,divorced,basic_4y,False,True
13436,57,blue-collar,married,basic_4y,False,True
13437,48,technician,single,professional_course,False,True
13438,28,blue-collar,single,professional_course,False,False
13439,55,management,divorced,basic_6y,False,False
13440,54,management,married,university_degree,False,True
13441,31,admin_,married,university_degree,False,True
13442,47,admin_,married,university_degree,False,False
13443,35,technician,single,university_degree,False,False
13444,44,unemployed,married,basic_9y,False,True
13445,56,blue-collar,married,basic_4y,False,False
13446,56,blue-collar,married,basic_4y,False,True
13447,32,technician,single,university_degree,False,True
13448,45,technician,married,professional_course,False,False
13449,28,technician,single,university_degree,False,True
13450,31,admin_,single,high_school,False,False
13451,27,admin_,married,university_degree,False,False
13452,25,blue-collar,single,basic_9y,False,True
13453,31,admin_,single,high_school,False,False
13454,38,technician,married,professional_course,False,False
13455,42,admin_,married,university_degree,False,False
13456,36,technician,divorced,basic_9y,False,False
13457,39,blue-collar,married,basic_6y,False,True
13458,41,admin_,married,basic_9y,False,True
13459,36,technician,divorced,basic_9y,False,False
13460,27,admin_,single,university_degree,False,False
13461,45,technician,married,professional_course,False,False
13462,51,blue-collar,married,basic_4y,False,False
13463,36,technician,divorced,basic_9y,False,True
13464,25,services,single,university_degree,False,True
13465,53,services,divorced,basic_4y,False,True
13466,53,services,divorced,basic_4y,False,True
13467,52,blue-collar,divorced,basic_9y,False,False
13468,51,blue-collar,married,basic_4y,False,True
13469,54,housemaid,married,basic_4y,False,False
13470,26,services,married,high_school,False,True
13471,30,services,single,high_school,False,False
13472,27,retired,single,basic_9y,False,False
13473,32,blue-collar,married,basic_4y,False,True
13474,32,admin_,divorced,university_degree,False,False
13475,32,admin_,divorced,university_degree,False,True
13476,33,blue-collar,married,basic_4y,False,False
13477,31,blue-collar,married,basic_4y,False,False
13478,32,admin_,divorced,university_degree,False,True
13479,44,blue-collar,married,basic_6y,False,False
13480,48,blue-collar,married,basic_9y,False,True
13481,40,blue-collar,married,basic_4y,False,True
13482,57,retired,married,basic_4y,False,True
13483,31,blue-collar,divorced,basic_9y,False,True
13484,40,blue-collar,married,basic_4y,False,False
13485,40,blue-collar,married,basic_4y,False,True
13486,40,blue-collar,married,basic_4y,False,True
13487,40,blue-collar,married,basic_4y,False,True
13488,40,blue-collar,married,basic_4y,False,True
13489,27,admin_,married,high_school,False,False
13490,27,admin_,married,high_school,False,True
13491,31,technician,single,university_degree,False,False
13492,30,services,married,high_school,False,False
13493,26,admin_,single,high_school,False,False
13494,51,unemployed,married,professional_course,False,True
13495,55,housemaid,married,basic_4y,False,False
13496,57,technician,divorced,professional_course,False,True
13497,50,management,married,university_degree,False,False
13498,39,blue-collar,married,basic_9y,False,True
13499,39,blue-collar,married,basic_9y,False,True
13500,27,technician,single,professional_course,False,True
13501,57,retired,divorced,high_school,False,True
13502,34,technician,single,university_degree,False,True
13503,34,technician,single,university_degree,False,True
13504,34,technician,single,university_degree,False,True
13505,48,technician,divorced,professional_course,False,True
13506,28,admin_,single,university_degree,False,False
13507,34,blue-collar,married,basic_9y,False,True
13508,50,management,married,university_degree,False,True
13509,36,admin_,single,high_school,False,False
13510,36,admin_,single,high_school,False,True
13511,46,admin_,divorced,university_degree,False,True
13512,36,services,married,high_school,False,False
13513,36,services,married,high_school,False,False
13514,48,technician,married,basic_9y,False,False
13515,25,blue-collar,married,basic_9y,False,False
13516,27,blue-collar,single,basic_9y,False,True
13517,37,technician,divorced,university_degree,False,False
13518,34,technician,single,university_degree,False,True
13519,55,services,married,high_school,False,False
13520,33,technician,married,professional_course,False,True
13521,49,admin_,divorced,university_degree,False,False
13522,36,blue-collar,married,basic_9y,False,True
13523,36,blue-collar,married,basic_9y,False,False
13524,36,blue-collar,married,basic_9y,False,False
13525,36,blue-collar,married,basic_9y,False,True
13526,23,blue-collar,single,basic_9y,False,False
13527,36,blue-collar,married,basic_9y,False,True
13528,36,blue-collar,married,basic_9y,False,True
13529,36,blue-collar,married,basic_9y,False,True
13530,36,blue-collar,married,basic_9y,False,False
13531,33,blue-collar,single,basic_6y,False,False
13532,31,services,married,high_school,False,True
13533,42,blue-collar,married,basic_6y,False,False
13534,40,blue-collar,divorced,basic_9y,False,True
13535,40,blue-collar,divorced,basic_9y,False,False
13536,46,admin_,divorced,university_degree,False,True
13537,56,admin_,married,basic_4y,False,True
13538,34,technician,married,university_degree,False,False
13539,31,blue-collar,married,basic_9y,False,True
13540,36,blue-collar,married,basic_9y,False,True
13541,31,blue-collar,married,basic_9y,False,True
13542,32,technician,married,professional_course,False,True
13543,32,blue-collar,divorced,basic_9y,False,False
13544,31,admin_,divorced,high_school,False,False
13545,35,admin_,single,university_degree,False,False
13546,46,admin_,divorced,university_degree,False,True
13547,49,blue-collar,married,basic_9y,False,False
13548,25,services,single,professional_course,False,True
13549,49,blue-collar,married,basic_9y,False,True
13550,32,services,single,basic_9y,False,True
13551,35,admin_,single,university_degree,False,False
13552,33,technician,married,university_degree,False,True
13553,34,blue-collar,divorced,basic_9y,False,True
13554,25,technician,single,professional_course,False,True
13555,38,housemaid,married,high_school,False,False
13556,46,admin_,divorced,university_degree,False,True
13557,39,blue-collar,married,basic_6y,False,False
13558,38,housemaid,married,high_school,False,False
13559,25,technician,single,professional_course,False,True
13560,30,admin_,married,high_school,False,False
13561,23,blue-collar,single,high_school,False,False
13562,29,student,single,university_degree,False,False
13563,36,blue-collar,married,basic_4y,False,False
13564,29,admin_,single,university_degree,False,False
13565,29,student,single,university_degree,False,True
13566,29,student,single,university_degree,False,True
13567,25,admin_,single,high_school,False,True
13568,25,admin_,single,high_school,False,False
13569,25,admin_,single,high_school,False,False
13570,54,retired,married,high_school,False,True
13571,59,management,married,university_degree,False,False
13572,39,blue-collar,single,basic_4y,False,False
13573,42,blue-collar,married,basic_4y,False,False
13574,32,blue-collar,married,basic_9y,False,False
13575,54,unemployed,married,university_degree,False,False
13576,29,admin_,married,university_degree,False,False
13577,37,technician,married,university_degree,False,False
13578,41,blue-collar,married,basic_9y,False,True
13579,30,self-employed,married,university_degree,False,True
13580,28,admin_,married,high_school,False,False
13581,38,services,divorced,high_school,False,False
13582,26,technician,married,professional_course,False,False
13583,25,technician,married,professional_course,False,False
13584,32,services,married,high_school,False,False
13585,26,technician,married,professional_course,False,True
13586,27,technician,married,professional_course,False,True
13587,46,admin_,divorced,university_degree,False,False
13588,46,management,married,high_school,False,False
13589,46,management,married,high_school,False,True
13590,25,technician,single,professional_course,False,True
13591,31,management,single,university_degree,False,True
13592,46,management,married,high_school,False,True
13593,36,admin_,divorced,university_degree,False,True
13594,36,admin_,divorced,university_degree,False,False
13595,43,blue-collar,single,basic_9y,False,True
13596,42,admin_,single,university_degree,False,True
13597,27,technician,single,professional_course,False,False
13598,31,student,married,high_school,False,False
13599,51,admin_,married,university_degree,False,True
13600,30,blue-collar,single,basic_9y,False,True
13601,58,services,married,high_school,False,False
13602,33,technician,single,professional_course,False,False
13603,32,admin_,single,university_degree,False,True
13604,32,admin_,single,university_degree,False,True
13605,38,blue-collar,single,basic_6y,False,True
13606,32,admin_,single,university_degree,False,False
13607,32,blue-collar,married,basic_4y,False,True
13608,29,technician,single,university_degree,False,False
13609,32,admin_,single,university_degree,False,False
13610,32,technician,single,university_degree,False,True
13611,30,technician,single,professional_course,False,True
13612,32,technician,single,university_degree,False,True
13613,32,technician,single,university_degree,False,True
13614,25,admin_,single,high_school,False,True
13615,25,admin_,single,high_school,False,True
13616,34,student,divorced,basic_6y,False,True
13617,51,blue-collar,married,basic_4y,False,True
13618,54,blue-collar,married,basic_9y,False,True
13619,46,admin_,divorced,university_degree,False,True
13620,57,management,married,basic_4y,False,False
13621,34,technician,married,high_school,False,False
13622,29,blue-collar,married,basic_9y,False,False
13623,32,admin_,single,university_degree,False,False
13624,45,management,married,university_degree,False,False
13625,34,technician,married,high_school,False,True
13626,39,unemployed,married,basic_4y,False,False
13627,42,blue-collar,married,basic_9y,False,False
13628,39,blue-collar,married,basic_6y,False,False
13629,51,admin_,married,professional_course,False,True
13630,51,admin_,married,professional_course,False,False
13631,34,technician,married,high_school,False,False
13632,34,technician,married,high_school,False,True
13633,54,blue-collar,divorced,basic_4y,False,True
13634,27,blue-collar,married,high_school,False,True
13635,54,blue-collar,divorced,basic_4y,False,False
13636,29,admin_,married,university_degree,False,False
13637,54,blue-collar,divorced,basic_4y,False,False
13638,40,technician,married,basic_9y,False,True
13639,25,technician,married,university_degree,False,False
13640,26,admin_,married,university_degree,False,True
13641,28,admin_,single,high_school,False,True
13642,27,technician,married,professional_course,False,True
13643,31,blue-collar,single,basic_4y,False,True
13644,29,blue-collar,single,basic_6y,False,False
13645,31,self-employed,married,basic_9y,False,False
13646,25,blue-collar,married,basic_9y,False,False
13647,41,admin_,married,,False,False
13648,25,blue-collar,single,basic_9y,False,False
13649,30,blue-collar,married,professional_course,False,False
13650,30,services,single,high_school,False,False
13651,39,admin_,married,high_school,False,True
13652,39,self-employed,married,basic_9y,False,False
13653,39,blue-collar,married,university_degree,False,False
13654,40,retired,divorced,basic_4y,False,False
13655,29,blue-collar,single,basic_9y,False,True
13656,39,blue-collar,married,university_degree,False,True
13657,34,services,single,high_school,False,False
13658,31,blue-collar,single,basic_4y,False,True
13659,38,technician,single,professional_course,False,True
13660,30,blue-collar,single,basic_9y,False,True
13661,30,blue-collar,single,basic_9y,False,True
13662,30,blue-collar,married,basic_9y,False,True
13663,30,blue-collar,single,basic_9y,False,True
13664,27,admin_,single,university_degree,False,True
13665,33,self-employed,married,basic_9y,False,False
13666,27,technician,married,professional_course,False,False
13667,33,self-employed,married,basic_9y,False,True
13668,31,blue-collar,single,basic_4y,False,True
13669,32,technician,married,basic_6y,False,True
13670,33,self-employed,married,basic_9y,False,False
13671,33,self-employed,married,basic_9y,False,True
13672,31,blue-collar,single,basic_4y,False,True
13673,33,self-employed,married,basic_9y,False,False
13674,33,self-employed,married,basic_9y,False,True
13675,27,technician,single,university_degree,False,False
13676,32,services,divorced,high_school,False,True
13677,24,services,married,high_school,False,False
13678,41,blue-collar,single,basic_4y,False,True
13679,45,blue-collar,divorced,high_school,False,True
13680,24,admin_,single,high_school,False,True
13681,45,blue-collar,divorced,high_school,False,False
13682,30,blue-collar,married,basic_9y,False,True
13683,30,blue-collar,married,basic_9y,False,False
13684,54,blue-collar,married,high_school,False,False
13685,28,admin_,single,high_school,False,False
13686,31,technician,single,university_degree,False,True
13687,30,entrepreneur,single,university_degree,False,False
13688,30,admin_,single,basic_9y,False,True
13689,32,admin_,single,high_school,False,False
13690,49,housemaid,married,professional_course,False,True
13691,32,unknown,single,professional_course,False,True
13692,31,blue-collar,single,basic_9y,False,True
13693,33,admin_,single,high_school,False,True
13694,22,technician,single,basic_9y,False,False
13695,29,admin_,married,university_degree,False,True
13696,29,blue-collar,single,basic_9y,False,False
13697,29,admin_,married,university_degree,False,True
13698,54,blue-collar,married,high_school,False,True
13699,48,technician,married,basic_9y,False,False
13700,54,blue-collar,married,high_school,False,False
13701,49,management,divorced,university_degree,False,False
13702,23,technician,single,professional_course,False,False
13703,26,blue-collar,married,basic_9y,False,False
13704,30,admin_,single,university_degree,False,True
13705,31,admin_,married,high_school,False,True
13706,31,admin_,married,high_school,False,False
13707,48,technician,divorced,professional_course,False,True
13708,31,admin_,married,high_school,False,True
13709,55,management,married,university_degree,False,True
13710,31,admin_,married,high_school,False,False
13711,31,admin_,married,high_school,False,False
13712,32,admin_,married,university_degree,False,True
13713,32,admin_,married,university_degree,False,False
13714,31,admin_,married,high_school,False,True
13715,25,blue-collar,married,basic_4y,False,False
13716,46,blue-collar,single,basic_9y,False,False
13717,46,blue-collar,single,basic_9y,False,False
13718,26,admin_,married,high_school,False,False
13719,46,blue-collar,single,basic_9y,False,True
13720,26,self-employed,single,professional_course,False,True
13721,46,blue-collar,single,basic_9y,False,False
13722,28,admin_,single,university_degree,False,True
13723,46,blue-collar,single,basic_9y,False,True
13724,25,admin_,single,high_school,False,True
13725,30,self-employed,married,university_degree,False,False
13726,25,admin_,single,high_school,False,True
13727,42,blue-collar,married,basic_9y,False,True
13728,32,admin_,married,university_degree,False,False
13729,32,blue-collar,married,basic_4y,False,False
13730,32,unknown,single,professional_course,False,False
13731,22,blue-collar,single,basic_9y,False,True
13732,40,blue-collar,married,basic_4y,False,False
13733,29,technician,married,university_degree,False,False
13734,38,blue-collar,married,basic_6y,False,False
13735,26,blue-collar,single,basic_9y,False,False
13736,38,blue-collar,married,basic_6y,False,True
13737,32,unknown,single,professional_course,False,False
13738,42,blue-collar,married,basic_9y,False,True
