"level_0","index","Store_ID","Date","Dept","Weekly_Sales"
"5807","5807","1","2011-08-26T00:00:00.000","12","8594.52"
"5808","5808","1","2011-08-26T00:00:00.000","56","551.54"
"5809","5809","1","2011-08-26T00:00:00.000","85","2591.24"
"5810","5810","1","2011-08-26T00:00:00.000","90","78805.43"
"5811","5811","1","2011-08-26T00:00:00.000","99","120"
"5812","5812","1","2011-08-26T00:00:00.000","21","7739.79"
"5813","5813","1","2011-08-26T00:00:00.000","45","35.91"
"5814","5814","1","2011-08-26T00:00:00.000","7","12116.03"
"5815","5815","1","2011-08-26T00:00:00.000","91","59197.5"
"5816","5816","1","2011-08-26T00:00:00.000","18","4.97"
"5817","5817","1","2011-08-26T00:00:00.000","42","6976.5"
"5818","5818","1","2011-08-26T00:00:00.000","27","1698.89"
"5819","5819","1","2011-08-26T00:00:00.000","1","14537.37"
"5820","5820","1","2011-08-26T00:00:00.000","48","913"
"5821","5821","1","2011-08-26T00:00:00.000","72","49944.34"
"5822","5822","1","2011-08-26T00:00:00.000","92","117474.47"
"5823","5823","1","2011-08-26T00:00:00.000","46","17963.72"
"5824","5824","1","2011-08-26T00:00:00.000","67","4865.55"
"5825","5825","1","2011-08-26T00:00:00.000","11","19767.53"
"5826","5826","1","2011-08-26T00:00:00.000","96","29743.7"
"5827","5827","1","2011-08-26T00:00:00.000","58","6070"
"5828","5828","1","2011-08-26T00:00:00.000","28","334.16"
"5829","5829","1","2011-08-26T00:00:00.000","20","4612.13"
"5830","5830","1","2011-08-26T00:00:00.000","97","33691.44"
"5831","5831","1","2011-08-26T00:00:00.000","44","4785.79"
"5832","5832","1","2011-08-26T00:00:00.000","23","24851.96"
"5833","5833","1","2011-08-26T00:00:00.000","16","11671.46"
"5834","5834","1","2011-08-26T00:00:00.000","40","54901.78"
"5835","5835","1","2011-08-26T00:00:00.000","13","38727.3"
"5836","5836","1","2011-08-26T00:00:00.000","33","11409.33"
"5837","5837","1","2011-08-26T00:00:00.000","30","3336.7"
"5838","5838","1","2011-08-26T00:00:00.000","36","394.58"
"5839","5839","1","2011-08-26T00:00:00.000","32","3152.72"
"5840","5840","1","2011-08-26T00:00:00.000","81","27927.33"
"5841","5841","1","2011-08-26T00:00:00.000","52","1712.89"
"5842","5842","1","2011-08-26T00:00:00.000","93","61528.93"
"5843","5843","1","2011-08-26T00:00:00.000","3","49775.52"
"5844","5844","1","2011-08-26T00:00:00.000","98","9876.7"
"5845","5845","1","2011-08-26T00:00:00.000","9","21140.44"
"5846","5846","1","2011-08-26T00:00:00.000","54","32.84"
"5847","5847","1","2011-08-26T00:00:00.000","34","10365.03"
"5848","5848","1","2011-08-26T00:00:00.000","37","2592.32"
"5849","5849","1","2011-08-26T00:00:00.000","94","66796.49"
"5850","5850","1","2011-08-26T00:00:00.000","74","13971.69"
"5851","5851","1","2011-08-26T00:00:00.000","35","2285.84"
"5852","5852","1","2011-08-26T00:00:00.000","95","122721.92"
"5853","5853","1","2011-08-26T00:00:00.000","87","45772.44"
"5854","5854","1","2011-08-26T00:00:00.000","60","906.4"
"5855","5855","1","2011-08-26T00:00:00.000","80","17705.84"
"5856","5856","1","2011-08-26T00:00:00.000","49","13517.07"
"5857","5857","1","2011-08-26T00:00:00.000","83","4055.53"
"5858","5858","1","2011-08-26T00:00:00.000","14","14364.42"
"5859","5859","1","2011-08-26T00:00:00.000","59","205.78"
"5860","5860","1","2011-08-26T00:00:00.000","29","3735.18"
"5861","5861","1","2011-08-26T00:00:00.000","38","60459.08"
"5862","5862","1","2011-08-26T00:00:00.000","5","15478.26"
"5863","5863","1","2011-08-26T00:00:00.000","4","37495.2"
"5864","5864","1","2011-08-26T00:00:00.000","25","10073.34"
"5865","5865","1","2011-08-26T00:00:00.000","22","8073.21"
"5866","5866","1","2011-08-26T00:00:00.000","2","47659.93"
"5867","5867","1","2011-09-02T00:00:00.000","45","11.97"
"5868","5868","1","2011-09-02T00:00:00.000","41","1345.5"
"5869","5869","1","2011-09-02T00:00:00.000","31","2012.19"
"5870","5870","1","2011-09-02T00:00:00.000","82","18775.72"
"5871","5871","1","2011-09-02T00:00:00.000","11","20626.08"
"5872","5872","1","2011-09-02T00:00:00.000","90","89094.73"
"5873","5873","1","2011-09-02T00:00:00.000","71","3393.53"
"5874","5874","1","2011-09-02T00:00:00.000","10","30606.87"
"5875","5875","1","2011-09-02T00:00:00.000","52","2063.86"
"5876","5876","1","2011-09-02T00:00:00.000","17","7577.4"
"5877","5877","1","2011-09-02T00:00:00.000","6","3461.79"
"5878","5878","1","2011-09-02T00:00:00.000","44","5085.98"
"5879","5879","1","2011-09-02T00:00:00.000","19","880.55"
"5880","5880","1","2011-09-02T00:00:00.000","37","2992.63"
"5881","5881","1","2011-09-02T00:00:00.000","8","34963.68"
"5882","5882","1","2011-09-02T00:00:00.000","16","15288.9"
"5883","5883","1","2011-09-02T00:00:00.000","55","11307.8"
"5884","5884","1","2011-09-02T00:00:00.000","27","826.83"
"5885","5885","1","2011-09-02T00:00:00.000","36","411.61"
"5886","5886","1","2011-09-02T00:00:00.000","56","1001.74"
"5887","5887","1","2011-09-02T00:00:00.000","99","20"
"5888","5888","1","2011-09-02T00:00:00.000","12","10325.4"
"5889","5889","1","2011-09-02T00:00:00.000","48","117"
"5890","5890","1","2011-09-02T00:00:00.000","85","3063.01"
"5891","5891","1","2011-09-02T00:00:00.000","67","5632.09"
"5892","5892","1","2011-09-02T00:00:00.000","95","130446.34"
"5893","5893","1","2011-09-02T00:00:00.000","93","73692.87"
"5894","5894","1","2011-09-02T00:00:00.000","96","32784.16"
"5895","5895","1","2011-09-02T00:00:00.000","7","14564.8"
"5896","5896","1","2011-09-02T00:00:00.000","28","342.96"
"5897","5897","1","2011-09-02T00:00:00.000","91","63542.29"
"5898","5898","1","2011-09-02T00:00:00.000","42","7687.29"
"5899","5899","1","2011-09-02T00:00:00.000","13","42713.81"
"5900","5900","1","2011-09-02T00:00:00.000","25","8186.36"
"5901","5901","1","2011-09-02T00:00:00.000","21","8384.67"
"5902","5902","1","2011-09-02T00:00:00.000","72","47054.71"
"5903","5903","1","2011-09-02T00:00:00.000","92","131142.28"
"5904","5904","1","2011-09-02T00:00:00.000","46","18204.34"
"5905","5905","1","2011-09-02T00:00:00.000","35","2081.31"
"5906","5906","1","2011-09-02T00:00:00.000","23","18827.59"
"5907","5907","1","2011-09-02T00:00:00.000","32","7591.17"
"5908","5908","1","2011-09-02T00:00:00.000","5","20432.91"
"5909","5909","1","2011-09-02T00:00:00.000","58","2720"
"5910","5910","1","2011-09-02T00:00:00.000","18","83.64"
"5911","5911","1","2011-09-02T00:00:00.000","2","49419.75"
"5912","5912","1","2011-09-02T00:00:00.000","98","10663.12"
"5913","5913","1","2011-09-02T00:00:00.000","40","57323.34"
"5914","5914","1","2011-09-02T00:00:00.000","20","4333.53"
"5915","5915","1","2011-09-02T00:00:00.000","74","12486.32"
"5916","5916","1","2011-09-02T00:00:00.000","34","8981.78"
"5917","5917","1","2011-09-02T00:00:00.000","33","4336.73"
"5918","5918","1","2011-09-02T00:00:00.000","59","180.85"
"5919","5919","1","2011-09-02T00:00:00.000","54","29.24"
"5920","5920","1","2011-09-02T00:00:00.000","81","29191.31"
"5921","5921","1","2011-09-02T00:00:00.000","14","12708.18"
"5922","5922","1","2011-09-02T00:00:00.000","24","4629.39"
"5923","5923","1","2011-09-02T00:00:00.000","29","3652.7"
"5924","5924","1","2011-09-02T00:00:00.000","26","4014.69"
"5925","5925","1","2011-09-02T00:00:00.000","80","18477.42"
"5926","5926","1","2011-09-02T00:00:00.000","9","38656.8"
"5927","5927","1","2011-09-02T00:00:00.000","60","1161.6"
"5928","5928","1","2011-09-02T00:00:00.000","83","6040.99"
"5929","5929","1","2011-09-02T00:00:00.000","30","2837.66"
"5930","5930","1","2011-09-02T00:00:00.000","97","36907.61"
"5931","5931","1","2011-09-02T00:00:00.000","3","19604.47"
"5932","5932","1","2011-09-02T00:00:00.000","22","7166.39"
"5933","5933","1","2011-09-02T00:00:00.000","49","11004.04"
"5934","5934","1","2011-09-02T00:00:00.000","38","86374.76"
"5935","5935","1","2011-09-02T00:00:00.000","4","36589.07"
"5936","5936","1","2011-09-02T00:00:00.000","94","69864.82"
"5937","5937","1","2011-09-02T00:00:00.000","79","40331.25"
"5938","5938","1","2011-09-02T00:00:00.000","87","56613.78"
"5939","5939","1","2011-09-02T00:00:00.000","1","15277.27"
"5940","5940","1","2011-09-09T00:00:00.000","71","3114.58"
"5941","5941","1","2011-09-09T00:00:00.000","45","11.97"
"5942","5942","1","2011-09-09T00:00:00.000","25","9241.48"
"5943","5943","1","2011-09-09T00:00:00.000","27","786.47"
"5944","5944","1","2011-09-09T00:00:00.000","36","804.22"
"5945","5945","1","2011-09-09T00:00:00.000","90","90974.88"
"5946","5946","1","2011-09-09T00:00:00.000","67","5666.3"
"5947","5947","1","2011-09-09T00:00:00.000","41","971"
"5948","5948","1","2011-09-09T00:00:00.000","48","786"
"5949","5949","1","2011-09-09T00:00:00.000","95","133762.77"
"5950","5950","1","2011-09-09T00:00:00.000","6","6147.43"
"5951","5951","1","2011-09-09T00:00:00.000","10","31416.52"
"5952","5952","1","2011-09-09T00:00:00.000","16","17838.29"
"5953","5953","1","2011-09-09T00:00:00.000","98","11580.27"
"5954","5954","1","2011-09-09T00:00:00.000","40","56234.81"
"5955","5955","1","2011-09-09T00:00:00.000","44","5234.34"
"5956","5956","1","2011-09-09T00:00:00.000","56","1342.15"
"5957","5957","1","2011-09-09T00:00:00.000","8","34246.67"
"5958","5958","1","2011-09-09T00:00:00.000","33","4168.88"
"5959","5959","1","2011-09-09T00:00:00.000","46","16566.4"
"5960","5960","1","2011-09-09T00:00:00.000","11","20208.4"
"5961","5961","1","2011-09-09T00:00:00.000","96","32182.39"
"5962","5962","1","2011-09-09T00:00:00.000","7","13370.82"
"5963","5963","1","2011-09-09T00:00:00.000","28","483.05"
"5964","5964","1","2011-09-09T00:00:00.000","19","990.6"
"5965","5965","1","2011-09-09T00:00:00.000","2","43315.85"
"5966","5966","1","2011-09-09T00:00:00.000","24","4212.08"
"5967","5967","1","2011-09-09T00:00:00.000","14","13550.53"
"5968","5968","1","2011-09-09T00:00:00.000","13","38045.63"
"5969","5969","1","2011-09-09T00:00:00.000","87","50145.72"
"5970","5970","1","2011-09-09T00:00:00.000","37","3015.32"
"5971","5971","1","2011-09-09T00:00:00.000","92","144592.43"
"5972","5972","1","2011-09-09T00:00:00.000","59","243.87"
"5973","5973","1","2011-09-09T00:00:00.000","35","2216.89"
"5974","5974","1","2011-09-09T00:00:00.000","91","70857.27"
"5975","5975","1","2011-09-09T00:00:00.000","5","19075.78"
"5976","5976","1","2011-09-09T00:00:00.000","23","16403.15"
"5977","5977","1","2011-09-09T00:00:00.000","21","8021.04"
"5978","5978","1","2011-09-09T00:00:00.000","49","11075.68"
"5979","5979","1","2011-09-09T00:00:00.000","55","9968.71"
"5980","5980","1","2011-09-09T00:00:00.000","31","1458.46"
"5981","5981","1","2011-09-09T00:00:00.000","83","6832.9"
"5982","5982","1","2011-09-09T00:00:00.000","12","10927.54"
"5983","5983","1","2011-09-09T00:00:00.000","34","8581.38"
"5984","5984","1","2011-09-09T00:00:00.000","9","35450.71"
"5985","5985","1","2011-09-09T00:00:00.000","30","2755.4"
"5986","5986","1","2011-09-09T00:00:00.000","29","3210.79"
"5987","5987","1","2011-09-09T00:00:00.000","52","2333.17"
"5988","5988","1","2011-09-09T00:00:00.000","18","149.24"
"5989","5989","1","2011-09-09T00:00:00.000","42","8899.8"
"5990","5990","1","2011-09-09T00:00:00.000","94","67510.59"
"5991","5991","1","2011-09-09T00:00:00.000","81","30764.85"
"5992","5992","1","2011-09-09T00:00:00.000","72","38861.38"
"5993","5993","1","2011-09-09T00:00:00.000","4","35105.96"
"5994","5994","1","2011-09-09T00:00:00.000","58","2735"
"5995","5995","1","2011-09-09T00:00:00.000","99","40"
"5996","5996","1","2011-09-09T00:00:00.000","80","19080.96"
"5997","5997","1","2011-09-09T00:00:00.000","32","7126.55"
"5998","5998","1","2011-09-09T00:00:00.000","79","34786.75"
"5999","5999","1","2011-09-09T00:00:00.000","60","1100"
"6000","6000","1","2011-09-09T00:00:00.000","93","83809.26"
"6001","6001","1","2011-09-09T00:00:00.000","74","11107.38"
"6002","6002","1","2011-09-09T00:00:00.000","38","77634.79"
"6003","6003","1","2011-09-09T00:00:00.000","97","39703.09"
"6004","6004","1","2011-09-09T00:00:00.000","1","17746.68"
"6005","6005","1","2011-09-09T00:00:00.000","3","12778.28"
"6006","6006","1","2011-09-09T00:00:00.000","82","18293.46"
"6007","6007","1","2011-09-09T00:00:00.000","26","4217.53"
"6008","6008","1","2011-09-09T00:00:00.000","20","3991.02"
"6009","6009","1","2011-09-09T00:00:00.000","22","9716.37"
"6010","6010","1","2011-09-09T00:00:00.000","85","2681.87"
"6011","6011","1","2011-09-09T00:00:00.000","17","8209.44"
"6012","6012","1","2011-09-16T00:00:00.000","90","91983.47"
"6013","6013","1","2011-09-16T00:00:00.000","23","13053.74"
"6014","6014","1","2011-09-16T00:00:00.000","6","3806.5"
"6015","6015","1","2011-09-16T00:00:00.000","41","956.5"
"6016","6016","1","2011-09-16T00:00:00.000","44","4747.74"
"6017","6017","1","2011-09-16T00:00:00.000","19","1071.02"
"6018","6018","1","2011-09-16T00:00:00.000","56","1417.28"
"6019","6019","1","2011-09-16T00:00:00.000","71","2662.33"
"6020","6020","1","2011-09-16T00:00:00.000","95","133939.4"
"6021","6021","1","2011-09-16T00:00:00.000","16","13499.43"
"6022","6022","1","2011-09-16T00:00:00.000","35","1771.64"
"6023","6023","1","2011-09-16T00:00:00.000","25","7613.85"
"6024","6024","1","2011-09-16T00:00:00.000","26","5003.37"
"6025","6025","1","2011-09-16T00:00:00.000","33","4119.66"
"6026","6026","1","2011-09-16T00:00:00.000","27","806.31"
"6027","6027","1","2011-09-16T00:00:00.000","96","31689.22"
"6028","6028","1","2011-09-16T00:00:00.000","37","3149.23"
"6029","6029","1","2011-09-16T00:00:00.000","30","2580.54"
"6030","6030","1","2011-09-16T00:00:00.000","67","5674.81"
"6031","6031","1","2011-09-16T00:00:00.000","48","988"
"6032","6032","1","2011-09-16T00:00:00.000","10","32147.59"
"6033","6033","1","2011-09-16T00:00:00.000","55","9132.15"
"6034","6034","1","2011-09-16T00:00:00.000","46","17763.55"
"6035","6035","1","2011-09-16T00:00:00.000","8","35018.8"
"6036","6036","1","2011-09-16T00:00:00.000","12","10392.19"
"6037","6037","1","2011-09-16T00:00:00.000","83","5784.37"
"6038","6038","1","2011-09-16T00:00:00.000","87","46154.22"
"6039","6039","1","2011-09-16T00:00:00.000","36","493.43"
"6040","6040","1","2011-09-16T00:00:00.000","29","2986.42"
"6041","6041","1","2011-09-16T00:00:00.000","91","71049.64"
"6042","6042","1","2011-09-16T00:00:00.000","58","5238.97"
"6043","6043","1","2011-09-16T00:00:00.000","34","7987.56"
"6044","6044","1","2011-09-16T00:00:00.000","52","2653.58"
"6045","6045","1","2011-09-16T00:00:00.000","81","29282.71"
"6046","6046","1","2011-09-16T00:00:00.000","2","42963.96"
"6047","6047","1","2011-09-16T00:00:00.000","11","19000.25"
"6048","6048","1","2011-09-16T00:00:00.000","98","11911.48"
"6049","6049","1","2011-09-16T00:00:00.000","13","38382.65"
"6050","6050","1","2011-09-16T00:00:00.000","40","58226.24"
"6051","6051","1","2011-09-16T00:00:00.000","82","19609.72"
"6052","6052","1","2011-09-16T00:00:00.000","59","194.89"
"6053","6053","1","2011-09-16T00:00:00.000","3","10412.88"
"6054","6054","1","2011-09-16T00:00:00.000","80","18221.94"
"6055","6055","1","2011-09-16T00:00:00.000","32","6644.95"
"6056","6056","1","2011-09-16T00:00:00.000","5","19386.23"
"6057","6057","1","2011-09-16T00:00:00.000","7","14948.27"
"6058","6058","1","2011-09-16T00:00:00.000","93","81435.22"
"6059","6059","1","2011-09-16T00:00:00.000","9","27333.83"
"6060","6060","1","2011-09-16T00:00:00.000","24","3840.96"
"6061","6061","1","2011-09-16T00:00:00.000","21","8792.26"
"6062","6062","1","2011-09-16T00:00:00.000","22","7526.42"
"6063","6063","1","2011-09-16T00:00:00.000","54","52.84"
"6064","6064","1","2011-09-16T00:00:00.000","79","32427.96"
"6065","6065","1","2011-09-16T00:00:00.000","92","143870.73"
"6066","6066","1","2011-09-16T00:00:00.000","60","853.6"
"6067","6067","1","2011-09-16T00:00:00.000","42","8950.75"
"6068","6068","1","2011-09-16T00:00:00.000","28","427.2"
"6069","6069","1","2011-09-16T00:00:00.000","49","15443.88"
"6070","6070","1","2011-09-16T00:00:00.000","38","73226.9"
"6071","6071","1","2011-09-16T00:00:00.000","14","13166.76"
"6072","6072","1","2011-09-16T00:00:00.000","20","3427.12"
"6073","6073","1","2011-09-16T00:00:00.000","72","44656.76"
"6074","6074","1","2011-09-16T00:00:00.000","31","1438.69"
"6075","6075","1","2011-09-16T00:00:00.000","85","3172.89"
"6076","6076","1","2011-09-16T00:00:00.000","4","34108.12"
"6077","6077","1","2011-09-16T00:00:00.000","74","9105.06"
"6078","6078","1","2011-09-16T00:00:00.000","94","69043.67"
"6079","6079","1","2011-09-16T00:00:00.000","97","38823.04"
"6080","6080","1","2011-09-16T00:00:00.000","1","18535.48"
"6081","6081","1","2011-09-16T00:00:00.000","17","7208.1"
"6082","6082","1","2011-09-16T00:00:00.000","18","868.86"
"6083","6083","1","2011-09-23T00:00:00.000","41","1532.5"
"6084","6084","1","2011-09-23T00:00:00.000","56","1427.48"
"6085","6085","1","2011-09-23T00:00:00.000","87","43187.07"
"6086","6086","1","2011-09-23T00:00:00.000","96","30908.47"
"6087","6087","1","2011-09-23T00:00:00.000","35","2165.59"
"6088","6088","1","2011-09-23T00:00:00.000","44","5426.25"
"6089","6089","1","2011-09-23T00:00:00.000","33","3166.72"
"6090","6090","1","2011-09-23T00:00:00.000","80","17403.83"
"6091","6091","1","2011-09-23T00:00:00.000","16","10893.91"
"6092","6092","1","2011-09-23T00:00:00.000","11","17228.02"
"6093","6093","1","2011-09-23T00:00:00.000","52","2149.38"
"6094","6094","1","2011-09-23T00:00:00.000","23","15044"
"6095","6095","1","2011-09-23T00:00:00.000","34","7504.05"
"6096","6096","1","2011-09-23T00:00:00.000","37","2631.41"
"6097","6097","1","2011-09-23T00:00:00.000","48","762"
"6098","6098","1","2011-09-23T00:00:00.000","25","7538.64"
"6099","6099","1","2011-09-23T00:00:00.000","67","5891.33"
"6100","6100","1","2011-09-23T00:00:00.000","29","3343.26"
"6101","6101","1","2011-09-23T00:00:00.000","95","116165.28"
"6102","6102","1","2011-09-23T00:00:00.000","90","82602.09"
"6103","6103","1","2011-09-23T00:00:00.000","54","94.92"
"6104","6104","1","2011-09-23T00:00:00.000","98","11316.28"
"6105","6105","1","2011-09-23T00:00:00.000","49","11592.49"
"6106","6106","1","2011-09-23T00:00:00.000","82","17923.58"
"6107","6107","1","2011-09-23T00:00:00.000","19","992.99"
"6108","6108","1","2011-09-23T00:00:00.000","59","147.58"
"6109","6109","1","2011-09-23T00:00:00.000","1","17859.3"
"6110","6110","1","2011-09-23T00:00:00.000","91","59924.91"
"6111","6111","1","2011-09-23T00:00:00.000","31","1270.53"
"6112","6112","1","2011-09-23T00:00:00.000","71","2099.69"
"6113","6113","1","2011-09-23T00:00:00.000","58","1520"
"6114","6114","1","2011-09-23T00:00:00.000","55","10095.51"
"6115","6115","1","2011-09-23T00:00:00.000","36","511.28"
"6116","6116","1","2011-09-23T00:00:00.000","40","55280.21"
"6117","6117","1","2011-09-23T00:00:00.000","12","9501.54"
"6118","6118","1","2011-09-23T00:00:00.000","13","37645.66"
"6119","6119","1","2011-09-23T00:00:00.000","83","4879.35"
"6120","6120","1","2011-09-23T00:00:00.000","20","3571.86"
"6121","6121","1","2011-09-23T00:00:00.000","92","122462.32"
"6122","6122","1","2011-09-23T00:00:00.000","4","32655.07"
"6123","6123","1","2011-09-23T00:00:00.000","6","4718.28"
"6124","6124","1","2011-09-23T00:00:00.000","5","20562.37"
"6125","6125","1","2011-09-23T00:00:00.000","10","27300.29"
"6126","6126","1","2011-09-23T00:00:00.000","81","26749.2"
"6127","6127","1","2011-09-23T00:00:00.000","9","30988.32"
"6128","6128","1","2011-09-23T00:00:00.000","42","8263.51"
"6129","6129","1","2011-09-23T00:00:00.000","21","7764.04"
"6130","6130","1","2011-09-23T00:00:00.000","22","7295.83"
"6131","6131","1","2011-09-23T00:00:00.000","2","43390.94"
"6132","6132","1","2011-09-23T00:00:00.000","79","29161.56"
"6133","6133","1","2011-09-23T00:00:00.000","3","9755.56"
"6134","6134","1","2011-09-23T00:00:00.000","26","4583.66"
"6135","6135","1","2011-09-23T00:00:00.000","45","35.91"
"6136","6136","1","2011-09-23T00:00:00.000","7","14836.91"
"6137","6137","1","2011-09-23T00:00:00.000","18","2540.81"
"6138","6138","1","2011-09-23T00:00:00.000","60","756.8"
"6139","6139","1","2011-09-23T00:00:00.000","93","67516.27"
"6140","6140","1","2011-09-23T00:00:00.000","72","33809.02"
"6141","6141","1","2011-09-23T00:00:00.000","32","8218.16"
"6142","6142","1","2011-09-23T00:00:00.000","27","834.84"
"6143","6143","1","2011-09-23T00:00:00.000","14","11558.22"
"6144","6144","1","2011-09-23T00:00:00.000","8","33157.11"
"6145","6145","1","2011-09-23T00:00:00.000","30","2585.95"
"6146","6146","1","2011-09-23T00:00:00.000","28","418.48"
"6147","6147","1","2011-09-23T00:00:00.000","46","15863.61"
"6148","6148","1","2011-09-23T00:00:00.000","24","2854.73"
"6149","6149","1","2011-09-23T00:00:00.000","38","71469.16"
"6150","6150","1","2011-09-23T00:00:00.000","94","61440.47"
"6151","6151","1","2011-09-23T00:00:00.000","85","2994.29"
"6152","6152","1","2011-09-23T00:00:00.000","97","33436.59"
"6153","6153","1","2011-09-23T00:00:00.000","74","9779.79"
"6154","6154","1","2011-09-23T00:00:00.000","17","7063.24"
"6155","6155","1","2011-09-30T00:00:00.000","35","2210.41"
"6156","6156","1","2011-09-30T00:00:00.000","74","8771.97"
"6157","6157","1","2011-09-30T00:00:00.000","96","32099.6"
"6158","6158","1","2011-09-30T00:00:00.000","48","256"
"6159","6159","1","2011-09-30T00:00:00.000","98","10068.83"
"6160","6160","1","2011-09-30T00:00:00.000","44","5740.86"
"6161","6161","1","2011-09-30T00:00:00.000","54","46.38"
"6162","6162","1","2011-09-30T00:00:00.000","95","115663.78"
"6163","6163","1","2011-09-30T00:00:00.000","56","1864.31"
"6164","6164","1","2011-09-30T00:00:00.000","12","7457.24"
"6165","6165","1","2011-09-30T00:00:00.000","60","888.8"
"6166","6166","1","2011-09-30T00:00:00.000","25","8010.24"
"6167","6167","1","2011-09-30T00:00:00.000","20","3560.89"
"6168","6168","1","2011-09-30T00:00:00.000","91","57721.07"
"6169","6169","1","2011-09-30T00:00:00.000","41","1222"
"6170","6170","1","2011-09-30T00:00:00.000","82","18244.98"
"6171","6171","1","2011-09-30T00:00:00.000","80","17443.45"
"6172","6172","1","2011-09-30T00:00:00.000","55","8371.29"
"6173","6173","1","2011-09-30T00:00:00.000","1","18337.68"
"6174","6174","1","2011-09-30T00:00:00.000","16","11831.25"
"6175","6175","1","2011-09-30T00:00:00.000","92","120506.66"
"6176","6176","1","2011-09-30T00:00:00.000","31","1368.39"
"6177","6177","1","2011-09-30T00:00:00.000","34","7970.3"
"6178","6178","1","2011-09-30T00:00:00.000","6","3489.24"
"6179","6179","1","2011-09-30T00:00:00.000","9","44042.93"
"6180","6180","1","2011-09-30T00:00:00.000","81","26579.49"
"6181","6181","1","2011-09-30T00:00:00.000","23","16135.85"
"6182","6182","1","2011-09-30T00:00:00.000","52","2430.13"
"6183","6183","1","2011-09-30T00:00:00.000","49","11336.54"
"6184","6184","1","2011-09-30T00:00:00.000","21","8104"
"6185","6185","1","2011-09-30T00:00:00.000","13","37928.28"
"6186","6186","1","2011-09-30T00:00:00.000","83","4304.35"
"6187","6187","1","2011-09-30T00:00:00.000","7","13908.4"
"6188","6188","1","2011-09-30T00:00:00.000","79","28876.96"
"6189","6189","1","2011-09-30T00:00:00.000","2","46045.09"
"6190","6190","1","2011-09-30T00:00:00.000","29","3209.28"
"6191","6191","1","2011-09-30T00:00:00.000","87","49105.85"
"6192","6192","1","2011-09-30T00:00:00.000","10","31036.88"
"6193","6193","1","2011-09-30T00:00:00.000","45","21.94"
"6194","6194","1","2011-09-30T00:00:00.000","30","2529.32"
"6195","6195","1","2011-09-30T00:00:00.000","27","939.73"
"6196","6196","1","2011-09-30T00:00:00.000","42","7710.94"
"6197","6197","1","2011-09-30T00:00:00.000","40","56542.57"
"6198","6198","1","2011-09-30T00:00:00.000","22","5153.35"
"6199","6199","1","2011-09-30T00:00:00.000","32","7406.96"
"6200","6200","1","2011-09-30T00:00:00.000","37","2662.92"
"6201","6201","1","2011-09-30T00:00:00.000","11","18094.24"
"6202","6202","1","2011-09-30T00:00:00.000","36","558.4"
"6203","6203","1","2011-09-30T00:00:00.000","72","39319.17"
"6204","6204","1","2011-09-30T00:00:00.000","18","3279.04"
"6205","6205","1","2011-09-30T00:00:00.000","97","32167.23"
"6206","6206","1","2011-09-30T00:00:00.000","24","2957.53"
"6207","6207","1","2011-09-30T00:00:00.000","93","61812.32"
"6208","6208","1","2011-09-30T00:00:00.000","38","72839.02"
"6209","6209","1","2011-09-30T00:00:00.000","26","5081.35"
"6210","6210","1","2011-09-30T00:00:00.000","4","32830.81"
"6211","6211","1","2011-09-30T00:00:00.000","90","80994.66"
"6212","6212","1","2011-09-30T00:00:00.000","14","14027.83"
"6213","6213","1","2011-09-30T00:00:00.000","33","3363.59"
"6214","6214","1","2011-09-30T00:00:00.000","5","16385.37"
"6215","6215","1","2011-09-30T00:00:00.000","28","537"
"6216","6216","1","2011-09-30T00:00:00.000","17","7348.08"
"6217","6217","1","2011-09-30T00:00:00.000","8","34173.84"
"6218","6218","1","2011-09-30T00:00:00.000","3","10434.83"
"6219","6219","1","2011-09-30T00:00:00.000","85","2963.74"
"6220","6220","1","2011-09-30T00:00:00.000","59","226.12"
"6221","6221","1","2011-09-30T00:00:00.000","94","58101.89"
"6222","6222","1","2011-09-30T00:00:00.000","19","1003"
"6223","6223","1","2011-09-30T00:00:00.000","71","2196.62"
"6224","6224","1","2011-09-30T00:00:00.000","46","17225.81"
"6225","6225","1","2011-09-30T00:00:00.000","58","1735"
"6226","6226","1","2011-09-30T00:00:00.000","67","5747.96"
"6227","6227","1","2011-10-07T00:00:00.000","6","4733.74"
"6228","6228","1","2011-10-07T00:00:00.000","44","6259.82"
"6229","6229","1","2011-10-07T00:00:00.000","26","7492.61"
"6230","6230","1","2011-10-07T00:00:00.000","48","832"
"6231","6231","1","2011-10-07T00:00:00.000","12","11240.29"
"6232","6232","1","2011-10-07T00:00:00.000","7","12758.28"
"6233","6233","1","2011-10-07T00:00:00.000","54","14.24"
"6234","6234","1","2011-10-07T00:00:00.000","98","12081.32"
"6235","6235","1","2011-10-07T00:00:00.000","96","31031.43"
"6236","6236","1","2011-10-07T00:00:00.000","74","9266.41"
"6237","6237","1","2011-10-07T00:00:00.000","82","19497.99"
"6238","6238","1","2011-10-07T00:00:00.000","31","1178.65"
"6239","6239","1","2011-10-07T00:00:00.000","92","155370.71"
"6240","6240","1","2011-10-07T00:00:00.000","21","9020.44"
"6241","6241","1","2011-10-07T00:00:00.000","9","41729.36"
"6242","6242","1","2011-10-07T00:00:00.000","23","18327.16"
"6243","6243","1","2011-10-07T00:00:00.000","25","8907.86"
"6244","6244","1","2011-10-07T00:00:00.000","56","2288.14"
"6245","6245","1","2011-10-07T00:00:00.000","37","2935.5"
